widx,word,nseg,nsyll,nstress,pos,dep,m1a,m1b,m2a,m2b,mmean,sidx,sent,ambig1,ambig2,doc-freq,d-cp-1,d-cp-2,d-cp-3,d-inform-2,d-inform-3,corpus-freq,c-cp-1,c-cp-2,c-cp-3,c-inform-2,c-inform-3
9,protecting,9.0,3.0,1.0,VBG,acl,4.0,4.0,4.0,4.0,-3.0,46,"But our time of standing pat , of protecting narrow interests and putting off unpleasant decisions , that time has surely passed .",4,4,1,0.0004151100041511,0.0121951219512195,1.0,6.35755200461808,0.0,3,7.59820682318973e-05,0.00118273211117682,0.1,9.70184445719059,3.96392790107277
10,narrow,4.0,2.0,1.0,JJ,amod,4.0,4.0,4.0,4.0,-3.0,46,"But our time of standing pat , of protecting narrow interests and putting off unpleasant decisions , that time has surely passed .",4,4,1,0.0004151100041511,1.0,1.0,0.0,0.0,2,5.06547121545982e-05,0.333333333333333,0.5,6.15431172256557,0.5
11,interests,8.0,2.0,1.0,NNS,dobj,3.0,3.0,3.0,3.0,-2.0,46,"But our time of standing pat , of protecting narrow interests and putting off unpleasant decisions , that time has surely passed .",4,4,1,0.0004151100041511,1.0,1.0,0.0,0.0,9,0.000227946204695692,1.0,1.0,4.84643559734755,0.88250161170436
12,and,3.0,1.0,1.0,CC,cc,4.0,4.0,4.0,4.0,-3.0,46,"But our time of standing pat , of protecting narrow interests and putting off unpleasant decisions , that time has surely passed .",4,4,111,0.0460772104607721,1.0,1.0,1.07091099046614,0.136665991003985,1549,0.0392320745637363,0.333333333333333,0.5,2.60053892310722,0.707957414545442
13,putting,5.0,2.0,1.0,VBG,acl,3.0,3.0,3.0,3.0,-2.0,46,"But our time of standing pat , of protecting narrow interests and putting off unpleasant decisions , that time has surely passed .",4,4,1,0.0004151100041511,0.00900900900900901,1.0,6.79441586635011,0.0,7,0.000177291492541094,0.000645577792123951,0.333333333333333,7.50968382998208,1.22153525505475
14,off,2.0,1.0,1.0,RP,compound:prt,3.0,3.0,3.0,3.0,-2.0,46,"But our time of standing pat , of protecting narrow interests and putting off unpleasant decisions , that time has surely passed .",4,4,2,0.0008302200083022,1.0,1.0,0.792481250360578,0.0,6,0.000151964136463795,0.142857142857143,1.0,4.63512579890785,0.166666666666667
15,unpleasant,9.0,3.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,46,"But our time of standing pat , of protecting narrow interests and putting off unpleasant decisions , that time has surely passed .",4,4,1,0.0004151100041511,0.5,1.0,1.0,0.0,1,2.53273560772991e-05,0.166666666666667,1.0,2.58496250072116,0.0
16,decisions,8.0,3.0,1.0,NNS,dobj,2.0,2.0,2.0,2.0,-1.0,46,"But our time of standing pat , of protecting narrow interests and putting off unpleasant decisions , that time has surely passed .",4,4,1,0.0004151100041511,1.0,1.0,0.0,0.0,6,0.000151964136463795,1.0,1.0,4.63207346852475,0.264160416786859
17,",",,,,",",,,,,,,46,"But our time of standing pat , of protecting narrow interests and putting off unpleasant decisions , that time has surely passed .",4,4
18,that,3.0,1.0,1.0,DT,det,4.0,4.0,3.0,4.0,-2.75,46,"But our time of standing pat , of protecting narrow interests and putting off unpleasant decisions , that time has surely passed .",4,4,49,0.0203403902034039,0.0405405405405405,1.0,2.04822345177842,0.188343238581549,640,0.0162095078894714,0.0150442477876106,0.5,3.3599348706285,0.975962233436096
19,time,3.0,1.0,1.0,NN,nsubj,2.0,2.0,2.0,2.0,-1.0,46,"But our time of standing pat , of protecting narrow interests and putting off unpleasant decisions , that time has surely passed .",4,4,6,0.0024906600249066,0.0204081632653061,0.166666666666667,6.19342704657424,1.60489277001327,112,0.0028366638806575,0.003125,0.0294117647058824,5.38912611171019,2.58884347335073
20,has,3.0,1.0,1.0,VBZ,aux,3.0,3.0,2.0,3.0,-1.75,46,"But our time of standing pat , of protecting narrow interests and putting off unpleasant decisions , that time has surely passed .",4,4,14,0.0058115400581154,0.5,1.0,1.66343593261104,0.707635042543466,149,0.00377377605551756,0.0714285714285714,0.5,4.50498796944749,1.49492042324111
21,surely,5.0,2.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,46,"But our time of standing pat , of protecting narrow interests and putting off unpleasant decisions , that time has surely passed .",4,4,1,0.0004151100041511,0.0714285714285714,0.333333333333333,3.8073549220576,1.58496250072116,6,0.000151964136463795,0.00671140939597315,0.125,8.33326648510936,2.78280981424485
22,passed,4.0,1.0,1.0,VBN,root,1.0,1.0,1.0,1.0,0.0,46,"But our time of standing pat , of protecting narrow interests and putting off unpleasant decisions , that time has surely passed .",4,4,2,0.0008302200083022,1.0,1.0,0.0,0.0,10,0.000253273560772991,0.166666666666667,1.0,5.78186978044661,2.61421951097327
23,.,,,,.,,,,,,,46,"But our time of standing pat , of protecting narrow interests and putting off unpleasant decisions , that time has surely passed .",4,4
1,Starting,7.0,2.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,47,"Starting today , we must pick ourselves up , dust ourselves off , and begin again the work of remaking America .",5,3,1,0.0004151100041511,0.00763358778625954,0.0,7.03342300153745,0.0,1,2.53273560772991e-05,0.000408163265306122,0.0,11.2585660338899,0.0
2,today,4.0,2.0,1.0,NN,nmod:tmod,2.0,2.0,2.0,2.0,-1.0,47,"Starting today , we must pick ourselves up , dust ourselves off , and begin again the work of remaking America .",5,3,7,0.0029057700290577,1.0,1.0,1.65099785108492,0.0,83,0.00210217055441582,1.0,1.0,5.54192701933907,1.38317658918645
3,",",,,,",",,,,,,,47,"Starting today , we must pick ourselves up , dust ourselves off , and begin again the work of remaking America .",5,3
4,we,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,47,"Starting today , we must pick ourselves up , dust ourselves off , and begin again the work of remaking America .",5,3,62,0.0257368202573682,0.108108108108108,0.333333333333333,2.96039042402196,0.49457106771659,1021,0.0258592305549224,0.0858407079646018,0.2,3.31849557808692,1.00709304700192
5,must,4.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,47,"Starting today , we must pick ourselves up , dust ourselves off , and begin again the work of remaking America .",5,3,8,0.0033208800332088,0.032258064516129,0.0625,4.30715369348762,1.39624062518029,162,0.00410303168452245,0.0714985308521058,0.118556701030928,4.6317416273288,2.50546943842405
6,pick,3.0,1.0,1.0,VB,root,3.0,3.0,3.0,3.0,-2.0,47,"Starting today , we must pick ourselves up , dust ourselves off , and begin again the work of remaking America .",5,3,1,0.0004151100041511,0.125,0.5,3.0,1.0,2,5.06547121545982e-05,0.00617283950617284,0.0136986301369863,8.9684857158371,7.13598680011695
7,ourselves,7.0,3.0,1.0,PRP,dobj,5.0,5.0,3.0,5.0,-3.5,47,"Starting today , we must pick ourselves up , dust ourselves off , and begin again the work of remaking America .",5,3,3,0.0012453300124533,1.0,1.0,2.04309433898166,0.0,39,0.000987766887014665,0.5,1.0,4.91488053296259,0.990162511404405
8,up,2.0,1.0,1.0,RP,compound:prt,2.0,2.0,2.0,2.0,-1.0,47,"Starting today , we must pick ourselves up , dust ourselves off , and begin again the work of remaking America .",5,3,4,0.0016604400166044,0.333333333333333,1.0,2.02713111419454,0.0,22,0.00055720183370058,0.0256410256410256,1.0,3.74493018643139,0.734996590974651
9,",",,,,",",,,,,,,47,"Starting today , we must pick ourselves up , dust ourselves off , and begin again the work of remaking America .",5,3
10,dust,4.0,1.0,1.0,VB,conj:and,3.0,3.0,3.0,3.0,-2.0,47,"Starting today , we must pick ourselves up , dust ourselves off , and begin again the work of remaking America .",5,3,1,0.0004151100041511,0.00675675675675676,1.0,7.20945336562895,0.0,1,2.53273560772991e-05,0.000442477876106195,0.5,11.1421070573025,1.0
11,ourselves,7.0,3.0,1.0,PRP,dobj,5.0,5.0,3.0,5.0,-3.5,47,"Starting today , we must pick ourselves up , dust ourselves off , and begin again the work of remaking America .",5,3,3,0.0012453300124533,1.0,1.0,2.04309433898166,0.0,39,0.000987766887014665,1.0,1.0,4.91488053296259,0.990162511404405
12,off,2.0,1.0,1.0,RP,compound:prt,2.0,2.0,2.0,2.0,-1.0,47,"Starting today , we must pick ourselves up , dust ourselves off , and begin again the work of remaking America .",5,3,2,0.0008302200083022,0.333333333333333,1.0,0.792481250360578,0.0,6,0.000151964136463795,0.0256410256410256,1.0,4.63512579890785,0.166666666666667
13,",",,,,",",,,,,,,47,"Starting today , we must pick ourselves up , dust ourselves off , and begin again the work of remaking America .",5,3
14,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,47,"Starting today , we must pick ourselves up , dust ourselves off , and begin again the work of remaking America .",5,3,111,0.0460772104607721,0.101351351351351,1.0,1.07091099046614,0.136665991003985,1549,0.0392320745637363,0.119911504424779,1.0,2.60053892310722,0.707957414545442
15,begin,5.0,2.0,1.0,VB,conj:and,2.0,2.0,2.0,2.0,-1.0,47,"Starting today , we must pick ourselves up , dust ourselves off , and begin again the work of remaking America .",5,3,2,0.0008302200083022,0.00900900900900901,0.0666666666666667,5.52117168989685,3.74592654816484,12,0.000303928272927589,0.000645577792123951,0.003690036900369,7.08221160131639,3.51375784427469
16,again,4.0,2.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,47,"Starting today , we must pick ourselves up , dust ourselves off , and begin again the work of remaking America .",5,3,2,0.0008302200083022,0.5,1.0,3.89720793317505,0.0,35,0.000886457462705468,0.0833333333333333,1.0,4.34291347773587,1.44992521422055
17,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,47,"Starting today , we must pick ourselves up , dust ourselves off , and begin again the work of remaking America .",5,3,132,0.0547945205479452,0.5,1.0,2.23772426369185,0.238897371045777,2261,0.0572651520907732,0.114285714285714,1.0,2.74917326769894,0.87789225295395
18,work,3.0,1.0,1.0,NN,dobj,2.0,2.0,2.0,2.0,-1.0,47,"Starting today , we must pick ourselves up , dust ourselves off , and begin again the work of remaking America .",5,3,6,0.0024906600249066,0.00757575757575758,1.0,4.29357577543861,0.764160416786859,83,0.00210217055441582,0.00309597523219814,0.25,6.43282858597326,2.42916942802927
19,of,2.0,1.0,1.0,IN,mark,3.0,3.0,2.0,3.0,-1.75,47,"Starting today , we must pick ourselves up , dust ourselves off , and begin again the work of remaking America .",5,3,82,0.0340390203403902,0.166666666666667,1.0,0.687619007348646,0.0559141768380629,1691,0.0428285591267128,0.132530120481928,0.571428571428571,1.70240777240252,0.42749345896955
20,remaking,7.0,3.0,2.0,VBG,acl,2.0,2.0,2.0,2.0,-1.0,47,"Starting today , we must pick ourselves up , dust ourselves off , and begin again the work of remaking America .",5,3,1,0.0004151100041511,0.0121951219512195,1.0,6.35755200461808,0.0,2,5.06547121545982e-05,0.000591366055588409,0.0909090909090909,10.6603911865998,1.72971580931865
21,America,7.0,4.0,1.0,NNP,dobj,1.0,1.0,1.0,1.0,0.0,47,"Starting today , we must pick ourselves up , dust ourselves off , and begin again the work of remaking America .",5,3,10,0.004151100041511,1.0,1.0,4.22566757722137,0.2,155,0.00392574019198136,0.5,1.0,5.62402542395757,1.41821173481273
22,.,,,,.,,,,,,,47,"Starting today , we must pick ourselves up , dust ourselves off , and begin again the work of remaking America .",5,3
1,For,3.0,1.0,1.0,IN,case,5.0,5.0,4.0,5.0,-3.75,48,"For everywhere we look , there is work to be done .",3,3,23,0.0095475300954753,0.0458015267175573,0.0,3.17940347331405,0.224779347888796,447,0.0113213281665527,0.0297959183673469,0.0,3.64882859033514,0.891151486830728
2,everywhere,7.0,3.0,2.0,RB,nmod:for,3.0,3.0,3.0,3.0,-2.0,48,"For everywhere we look , there is work to be done .",3,3,1,0.0004151100041511,0.0434782608695652,0.166666666666667,4.52356195605701,2.58496250072116,9,0.000227946204695692,0.00223713646532438,0.0136986301369863,5.71039591165461,2.19467410923345
3,we,2.0,1.0,1.0,PRP,nsubj,5.0,5.0,3.0,5.0,-3.5,48,"For everywhere we look , there is work to be done .",3,3,62,0.0257368202573682,1.0,1.0,2.96039042402196,0.49457106771659,1021,0.0258592305549224,0.222222222222222,1.0,3.31849557808692,1.00709304700192
4,look,3.0,1.0,1.0,VBP,ccomp,2.0,2.0,2.0,2.0,-1.0,48,"For everywhere we look , there is work to be done .",3,3,1,0.0004151100041511,0.0161290322580645,1.0,5.95419631038688,0.0,13,0.000329255629004888,0.00587659157688541,0.5,7.62286096061222,3.03778280930659
5,",",,,,",",,,,,,,48,"For everywhere we look , there is work to be done .",3,3
6,there,3.0,1.0,1.0,EX,expl,4.0,4.0,4.0,4.0,-3.0,48,"For everywhere we look , there is work to be done .",3,3,3,0.0012453300124533,0.0135135135135135,1.0,6.01120552512437,0.333333333333333,86,0.00217815262264772,0.00707964601769911,1.0,6.26840645758438,1.64308350700645
7,is,2.0,1.0,1.0,VBZ,root,2.0,2.0,2.0,2.0,-1.0,48,"For everywhere we look , there is work to be done .",3,3,36,0.0149439601494396,0.666666666666667,0.5,1.71173218480531,0.36796501662481,500,0.0126636780386495,0.372093023255814,0.6875,3.30456875255596,1.21984204040818
8,work,3.0,1.0,1.0,NN,nsubj,2.0,2.0,2.0,2.0,-1.0,48,"For everywhere we look , there is work to be done .",3,3,6,0.0024906600249066,0.0277777777777778,0.5,4.29357577543861,0.764160416786859,83,0.00210217055441582,0.004,0.0625,6.43282858597326,2.42916942802927
9,to,2.0,1.0,1.0,TO,mark,3.0,3.0,3.0,3.0,-2.0,48,"For everywhere we look , there is work to be done .",3,3,70,0.029057700290577,0.166666666666667,1.0,1.33362872873886,0.116713214306319,1169,0.0296076792543626,0.0963855421686747,1.0,2.80922440399267,0.755386798616441
10,be,2.0,1.0,1.0,VB,auxpass,3.0,3.0,2.0,3.0,-1.75,48,"For everywhere we look , there is work to be done .",3,3,12,0.0049813200498132,0.0142857142857143,1.0,2.76748177578635,0.430827083453526,280,0.00709165970164374,0.0513259195893926,0.125,3.29448660046259,1.07957544730509
11,done,3.0,1.0,1.0,VBN,acl,1.0,1.0,1.0,1.0,0.0,48,"For everywhere we look , there is work to be done .",3,3,2,0.0008302200083022,0.0833333333333333,1.0,1.79248125036058,0.0,22,0.00055720183370058,0.0464285714285714,0.133333333333333,5.50190494258508,2.56986941669785
12,.,,,,.,,,,,,,48,"For everywhere we look , there is work to be done .",3,3
1,The,2.0,1.0,0.0,DT,det,6.0,6.0,6.0,6.0,-5.0,49,"The state of the economy calls for action , bold and swift , and we will act not only to create new jobs but to lay a new foundation for growth .",6,6,132,0.0547945205479452,0.083969465648855,0.0,2.23772426369185,0.238897371045777,2261,0.0572651520907732,0.0644897959183673,0.0,2.74917326769894,0.87789225295395
2,state,4.0,1.0,1.0,NN,nsubj,4.0,4.0,4.0,4.0,-3.0,49,"The state of the economy calls for action , bold and swift , and we will act not only to create new jobs but to lay a new foundation for growth .",6,6,1,0.0004151100041511,0.00757575757575758,0.0909090909090909,7.04439411935845,3.4594316186373,7,0.000177291492541094,0.00176912870411322,0.00632911392405063,9.37697957129517,5.51104776706558
3,of,2.0,1.0,1.0,IN,case,5.0,5.0,4.0,5.0,-3.75,49,"The state of the economy calls for action , bold and swift , and we will act not only to create new jobs but to lay a new foundation for growth .",6,6,82,0.0340390203403902,1.0,1.0,0.687619007348646,0.0559141768380629,1691,0.0428285591267128,0.142857142857143,0.25,1.70240777240252,0.42749345896955
4,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,49,"The state of the economy calls for action , bold and swift , and we will act not only to create new jobs but to lay a new foundation for growth .",6,6,132,0.0547945205479452,0.0609756097560976,1.0,2.23772426369185,0.238897371045777,2261,0.0572651520907732,0.140745121230041,1.0,2.74917326769894,0.87789225295395
5,economy,7.0,4.0,1.0,NN,nmod:of,3.0,3.0,3.0,3.0,-2.0,49,"The state of the economy calls for action , bold and swift , and we will act not only to create new jobs but to lay a new foundation for growth .",6,6,3,0.0012453300124533,0.00757575757575758,0.2,5.725524166758,3.33145114561962,22,0.00055720183370058,0.000442282176028306,0.00420168067226891,4.94529439588342,2.45149199329142
6,calls,4.0,1.0,1.0,VBZ,root,3.0,3.0,3.0,3.0,-2.0,49,"The state of the economy calls for action , bold and swift , and we will act not only to create new jobs but to lay a new foundation for growth .",6,6,2,0.0008302200083022,0.333333333333333,1.0,1.79248125036058,0.0,4,0.000101309424309196,0.0454545454545455,1.0,4.57228858843084,0.25
7,for,3.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,49,"The state of the economy calls for action , bold and swift , and we will act not only to create new jobs but to lay a new foundation for growth .",6,6,23,0.0095475300954753,0.5,1.0,3.17940347331405,0.224779347888796,447,0.0113213281665527,0.25,1.0,3.64882859033514,0.891151486830728
8,action,5.0,2.0,1.0,NN,nmod:for,3.0,3.0,3.0,3.0,-2.0,49,"The state of the economy calls for action , bold and swift , and we will act not only to create new jobs but to lay a new foundation for growth .",6,6,1,0.0004151100041511,0.0434782608695652,1.0,4.52356195605701,0.0,18,0.000455892409391384,0.00671140939597315,1.0,6.16103519723346,1.43773910633242
9,",",,,,",",,,,,,,49,"The state of the economy calls for action , bold and swift , and we will act not only to create new jobs but to lay a new foundation for growth .",6,6
10,bold,4.0,1.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,49,"The state of the economy calls for action , bold and swift , and we will act not only to create new jobs but to lay a new foundation for growth .",6,6,1,0.0004151100041511,0.00675675675675676,1.0,7.20945336562895,0.0,10,0.000253273560772991,0.000442477876106195,0.25,8.42094328074422,3.83821978872558
11,and,3.0,1.0,1.0,CC,cc,4.0,4.0,4.0,4.0,-3.0,49,"The state of the economy calls for action , bold and swift , and we will act not only to create new jobs but to lay a new foundation for growth .",6,6,111,0.0460772104607721,1.0,1.0,1.07091099046614,0.136665991003985,1549,0.0392320745637363,0.3,1.0,2.60053892310722,0.707957414545442
12,swift,5.0,1.0,1.0,JJ,amod,2.0,2.0,2.0,2.0,-1.0,49,"The state of the economy calls for action , bold and swift , and we will act not only to create new jobs but to lay a new foundation for growth .",6,6,1,0.0004151100041511,0.00900900900900901,1.0,6.79441586635011,0.0,5,0.000126636780386495,0.000645577792123951,0.333333333333333,9.99882614025814,4.73704488923023
13,",",,,,",",,,,,,,49,"The state of the economy calls for action , bold and swift , and we will act not only to create new jobs but to lay a new foundation for growth .",6,6
14,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,49,"The state of the economy calls for action , bold and swift , and we will act not only to create new jobs but to lay a new foundation for growth .",6,6,111,0.0460772104607721,0.101351351351351,1.0,1.07091099046614,0.136665991003985,1549,0.0392320745637363,0.119911504424779,0.333333333333333,2.60053892310722,0.707957414545442
